* Top 60,000 lemmas, with word forms for each lemma
* This word frequency data is taken from the one billion word Corpus of Contemporary American English (COCA)
(www.english-corpora.org/coca), which is the only corpus of English that is large, up-to-date, and is based on a wide range of genres.
* For complete word frequency data from COCA, please see https://www.wordfrequency.info
* For instructions on using this file in Excel, see https://www.wordfrequency.info/freqTxtToExcel.pdf
* For an explanation of the columns below, see https://www.wordfrequency.info/files.asp
----- Before converting file to Excel, remove the first eight lines, with the first line being the one starting with "rank"

lemRank	lemma	PoS	lemFreq	wordFreq	word
26602	exhalation	n	506	331	exhalation
26602	exhalation	n	506	175	exhalations
26603	pretax	j	506	506	pretax
26604	preoccupy	v	506	249	preoccupied
26604	preoccupy	v	506	138	preoccupy
26604	preoccupy	v	506	75	preoccupies
26604	preoccupy	v	506	44	preoccupying
26605	nor'easter	n	506	460	nor'easter
26605	nor'easter	n	506	46	nor'easters
26606	nonathlete	n	506	259	nonathletes
26606	nonathlete	n	506	183	non-athletes
26606	nonathlete	n	506	51	nonathlete
26606	nonathlete	n	506	13	non-athlete
26607	locksmith	n	506	419	locksmith
26607	locksmith	n	506	87	locksmiths
26608	bellwether	n	506	506	bellwether
26609	vexing	j	506	506	vexing
26610	ladle	n	506	421	ladle
26610	ladle	n	506	85	ladles
26611	serenely	r	506	506	serenely
26612	shipbuilding	n	506	475	shipbuilding
26612	shipbuilding	n	506	31	ship-building
26613	endometriosis	n	506	506	endometriosis
26614	sooty	j	506	506	sooty
26615	splendidly	r	505	505	splendidly
26616	superposition	n	505	417	superposition
26616	superposition	n	505	77	superpositions
26616	superposition	n	505	11	super-position
26617	stimulator	n	505	407	stimulator
26617	stimulator	n	505	98	stimulators
26618	impressionist	n	505	450	impressionists
26618	impressionist	n	505	55	impressionist
26619	yadda	u	505	505	yadda
26620	then-president	n	505	505	then-president
26621	terraced	j	505	505	terraced
26622	hokey	j	505	505	hokey
26623	marionette	n	505	332	marionette
26623	marionette	n	505	173	marionettes
26624	malformation	n	505	275	malformations
26624	malformation	n	505	230	malformation
26625	acrobatic	j	505	505	acrobatic
26626	chaff	n	505	505	chaff
26627	amicus	n	505	505	amicus
26628	monopolistic	j	505	505	monopolistic
26629	astrophysical	j	505	505	astrophysical
26630	zygote	n	505	332	zygote
26630	zygote	n	505	173	zygotes
26631	dynastic	j	505	505	dynastic
26632	cyberattack	n	505	320	cyberattacks
26632	cyberattack	n	505	185	cyberattack
26633	prophylaxis	n	505	505	prophylaxis
26634	devolution	n	505	505	devolution
26635	pneumococcal	j	505	505	pneumococcal
26636	off-the-shelf	j	505	505	off-the-shelf
26637	contrarian	j	505	505	contrarian
26638	paraphrase	n	505	432	paraphrase
26638	paraphrase	n	505	73	paraphrases
26639	parakeet	n	505	292	parakeet
26639	parakeet	n	505	213	parakeets
26640	dreadfully	r	505	505	dreadfully
26641	caramelized	j	505	505	caramelized
26642	can-do	j	505	505	can-do
26643	by-catch	n	504	410	bycatch
26643	by-catch	n	504	94	by-Catch
26644	nativist	n	504	349	nativist
26644	nativist	n	504	155	nativists
26645	breakage	n	504	477	breakage
26645	breakage	n	504	27	breakages
26646	chirp	n	504	279	chirp
26646	chirp	n	504	225	chirps
26647	poached	j	504	504	poached
26648	possessor	n	504	345	possessor
26648	possessor	n	504	159	possessors
26649	commiserate	v	504	235	commiserate
26649	commiserate	v	504	131	commiserating
26649	commiserate	v	504	120	commiserated
26649	commiserate	v	504	18	commiserates
26650	prognostic	j	504	504	prognostic
26651	prowl	n	504	482	prowl
26651	prowl	n	504	22	prowls
26652	screeching	j	504	504	screeching
26653	re-route	v	504	375	reroute
26653	re-route	v	504	59	re-routed
26653	re-route	v	504	35	re-routing
26653	re-route	v	504	35	reroutes
26654	stopgap	n	504	455	stopgap
26654	stopgap	n	504	28	stop-gap
26654	stopgap	n	504	21	stopgaps
26655	streetlamp	n	504	258	streetlamps
26655	streetlamp	n	504	246	streetlamp
26656	striper	n	504	287	stripers
26656	striper	n	504	217	striper
26657	mother-daughter	j	504	504	mother-daughter
26658	cassava	n	504	504	cassava
26659	homologous	j	504	504	homologous
26660	innately	r	504	504	innately
26661	third-person	j	504	504	third-person
26662	ukulele	n	504	452	ukulele
26662	ukulele	n	504	52	ukuleles
26663	vacuous	j	504	504	vacuous
26664	reincarnate	v	504	415	reincarnated
26664	reincarnate	v	504	69	reincarnate
26664	reincarnate	v	504	20	reincarnating
26665	transact	v	504	204	transact
26665	transact	v	504	164	transacted
26665	transact	v	504	112	transacting
26665	transact	v	504	24	transacts
26666	turnpike	n	504	452	turnpike
26666	turnpike	n	504	52	turnpikes
26667	floodlight	n	504	373	floodlights
26667	floodlight	n	504	131	floodlight
26668	survivalist	n	504	347	survivalist
26668	survivalist	n	504	157	survivalists
26669	surrealism	n	503	503	surrealism
26670	gearbox	n	503	415	gearbox
26670	gearbox	n	503	88	gearboxes
26671	sportswear	n	503	503	sportswear
26672	sonogram	n	503	406	sonogram
26672	sonogram	n	503	97	sonograms
26673	headhunter	n	503	260	headhunter
26673	headhunter	n	503	243	headhunters
26674	lithography	n	503	503	lithography
26675	wend	v	503	172	wend
26675	wend	v	503	141	wending
26675	wend	v	503	106	wends
26675	wend	v	503	84	wended
26676	handover	n	503	420	handover
26676	handover	n	503	75	hand-over
26676	handover	n	503	8	handovers
26677	uppermost	j	503	503	uppermost
26678	nonbeliever	n	503	378	nonbelievers
26678	nonbeliever	n	503	125	nonbeliever
26679	annoyingly	r	503	503	annoyingly
26680	anti-doping	j	503	475	anti-doping
26680	anti-doping	j	503	28	antidoping
26681	abed	r	503	503	abed
26682	basalt	n	503	453	basalt
26682	basalt	n	503	50	basalts
26683	school-aged	j	503	503	school-aged
26684	passe	j	503	503	passe
26685	positivism	n	503	503	positivism
26686	chrysalis	n	503	503	chrysalis
26687	rhyming	j	503	503	rhyming
26688	curation	n	503	503	curation
26689	parachute	v	503	265	parachuted
26689	parachute	v	503	238	parachuting
26690	palazzo	n	503	471	palazzo
26690	palazzo	n	503	32	palazzos
26691	collard	n	503	503	collard
26692	origination	n	503	436	origination
26692	origination	n	503	67	originations
26693	bygone	n	503	503	bygones
26694	canard	n	503	413	canard
26694	canard	n	503	90	canards
26695	runt	n	503	452	runt
26695	runt	n	503	51	runts
26696	one-week	j	502	502	one-week
26697	one-shot	j	502	502	one-shot
26698	clogged	j	502	502	clogged
26699	pallid	j	502	502	pallid
26700	curable	j	502	502	curable
26701	chutzpah	n	502	502	chutzpah
26702	nuclear-armed	j	502	502	nuclear-armed
26703	conflation	n	502	468	conflation
26703	conflation	n	502	34	conflations
26704	geometrical	j	502	502	geometrical
26705	slag	n	502	490	slag
26705	slag	n	502	12	slags
26706	all-natural	j	502	493	all-natural
26706	all-natural	j	502	9	allnatural
26707	mollusk	n	502	336	mollusks
26707	mollusk	n	502	166	mollusk
26708	morrow	n	502	478	morrow
26708	morrow	n	502	24	morrows
26709	homogenize	v	502	278	homogenized
26709	homogenize	v	502	103	homogenize
26709	homogenize	v	502	97	homogenizing
26709	homogenize	v	502	24	homogenizes
26710	handrail	n	502	297	handrail
26710	handrail	n	502	205	handrails
26711	half-inch	j	502	502	half-inch
26712	virtualization	n	502	502	virtualization
26713	trapdoor	n	502	431	trapdoor
26713	trapdoor	n	502	71	trapdoors
26714	splashing	n	502	493	splashing
26714	splashing	n	502	9	splashings
26715	stencil	v	502	358	stenciled
26715	stencil	v	502	68	stenciling
26715	stencil	v	502	38	stencil
26715	stencil	v	502	32	stencilled
26715	stencil	v	502	6	stencilling
26716	egocentric	j	501	501	egocentric
26717	self-loathing	n	501	501	self-loathing
26718	self-respecting	j	501	501	self-respecting
26719	hide-and-seek	n	501	501	hide-and-seek
26720	inattentive	j	501	501	inattentive
26721	womanizer	n	501	466	womanizer
26721	womanizer	n	501	35	womanizers
26722	guile	n	501	483	guile
26722	guile	n	501	18	guiles
26723	holodeck	n	501	456	holodeck
26723	holodeck	n	501	45	holodecks
26724	insoluble	j	501	501	insoluble
26725	undies	n	501	488	undies
26725	undies	n	501	13	undie
26726	no-show	n	501	354	no-show
26726	no-show	n	501	147	no-shows
26727	lumberjack	n	501	358	lumberjack
26727	lumberjack	n	501	143	lumberjacks
26728	gnostic	j	501	501	gnostic
26729	mass-market	j	501	501	mass-market
26730	computer-aided	j	501	491	computer-aided
26730	computer-aided	j	501	10	computeraided
26731	evangelicalism	n	501	501	evangelicalism
26732	disqualification	n	501	454	disqualification
26732	disqualification	n	501	47	disqualifications
26733	offended	j	501	501	offended
26734	parapet	n	501	388	parapet
26734	parapet	n	501	113	parapets
26735	coiled	j	501	501	coiled
26736	mid-nineteenth	m	501	501	mid-nineteenth
26737	minimization	n	501	501	minimization
26738	branding	j	500	500	branding
26739	colitis	n	500	500	colitis
26740	cop-out	n	500	407	cop-out
26740	cop-out	n	500	80	copout
26740	cop-out	n	500	13	cop-outs
26741	disenchantment	n	500	500	disenchantment
26742	sulfuric	j	500	500	sulfuric
26743	commissary	j	500	500	commissary
26744	destabilization	n	500	491	destabilization
26744	destabilization	n	500	9	destabilizations
26745	baseboard	n	500	312	baseboard
26745	baseboard	n	500	188	baseboards
26746	muon	n	500	311	muon
26746	muon	n	500	189	muons
26747	celluloid	n	500	500	celluloid
26748	cheering	j	500	500	cheering
26749	amalgamation	n	500	471	amalgamation
26749	amalgamation	n	500	29	amalgamations
26750	zebrafish	n	500	500	zebrafish
26751	mend	n	500	457	mend
26751	mend	n	500	41	mends
26752	ibis	n	500	500	ibis
26753	gratuity	n	500	318	gratuity
26753	gratuity	n	500	182	gratuities
26754	shout-out	n	500	410	shout-out
26754	shout-out	n	500	90	shout-outs
26755	empowered	j	500	500	empowered
26756	enema	n	500	328	enema
26756	enema	n	500	172	enemas
26757	sterility	n	500	500	sterility
26758	flippant	j	500	500	flippant
26759	secretarial	j	499	499	secretarial
26760	spiny	j	499	499	spiny
26761	grammatically	r	499	499	grammatically
26762	seventeen-year-old	j	499	499	seventeen-year-old
26763	unscripted	j	499	499	unscripted
26764	U-shaped	j	499	499	u-shaped
26765	honeycomb	n	499	451	honeycomb
26765	honeycomb	n	499	48	honeycombs
26766	tapered	j	499	499	tapered
26767	sixty-eight	m	499	499	sixty-eight
26768	long-established	j	499	499	long-established
26769	conciliation	n	499	499	conciliation
26770	overconfident	j	499	447	overconfident
26770	overconfident	j	499	52	over-confident
26771	on-camera	j	499	499	on-camera
26772	rickshaw	n	499	378	rickshaw
26772	rickshaw	n	499	121	rickshaws
26773	Blu-ray	n	499	499	blu-ray
26774	burp	n	499	364	burp
26774	burp	n	499	133	burps
26775	burqa	n	498	399	burqa
26775	burqa	n	498	99	burqas
26776	midwifery	n	498	498	midwifery
26777	bray	v	498	191	bray
26777	bray	v	498	181	braying
26777	bray	v	498	92	brayed
26777	bray	v	498	34	brays
26778	newsreel	n	498	297	newsreel
26778	newsreel	n	498	201	newsreels
26779	roundtable	n	498	368	roundtable
26779	roundtable	n	498	85	roundtables
26779	roundtable	n	498	45	round-table
26780	dreamily	r	498	498	dreamily
26781	peyote	n	498	498	peyote
26782	cross-reference	v	498	220	cross-referenced
26782	cross-reference	v	498	169	cross-reference
26782	cross-reference	v	498	87	cross-referencing
26782	cross-reference	v	498	22	cross-references
26783	scalloped	j	498	498	scalloped
26784	pressurize	v	498	344	pressurized
26784	pressurize	v	498	97	pressurize
26784	pressurize	v	498	29	pressurizes
26784	pressurize	v	498	28	pressurizing
26785	all-consuming	j	498	498	all-consuming
26786	sinusitis	n	498	498	sinusitis
26787	autonomic	j	498	498	autonomic
26788	homeworld	n	498	498	homeworld
26789	intermingle	v	498	276	intermingled
26789	intermingle	v	498	136	intermingle
26789	intermingle	v	498	86	intermingling
26790	hunter-gatherer	n	498	414	hunter-gatherers
26790	hunter-gatherer	n	498	74	hunter-gatherer
26790	hunter-gatherer	n	498	10	huntergatherer
26791	shag	v	498	240	shag
26791	shag	v	498	158	shagging
26791	shag	v	498	100	shagged
26792	hard-hit	j	498	498	hard-hit
26793	Viennese	j	498	498	viennese
26794	splotch	n	498	350	splotches
26794	splotch	n	498	148	splotch
26795	fore	j	498	498	fore
26796	trophic	j	498	498	trophic
26797	triangulate	v	497	263	triangulate
26797	triangulate	v	497	119	triangulating
26797	triangulate	v	497	115	triangulated
26798	judiciously	r	497	497	judiciously
26799	year-over-year	j	497	497	year-over-year
26800	regimental	j	497	497	regimental
26801	superlative	n	497	382	superlatives
26801	superlative	n	497	115	superlative
26802	tactically	r	497	497	tactically
26803	secularization	n	497	497	secularization
26804	lackluster	j	497	497	lackluster
26805	hyperspace	n	497	497	hyperspace
26806	upholstered	j	497	497	upholstered
26807	joiner	n	497	375	joiner
26807	joiner	n	497	122	joiners
26808	undamaged	j	497	497	undamaged
26809	metastasize	v	497	258	metastasized
26809	metastasize	v	497	144	metastasize
26809	metastasize	v	497	95	metastasizing
26810	challenged	j	497	497	challenged
26811	casein	n	497	497	casein
26812	acrimony	n	497	497	acrimony
26813	muggy	j	497	497	muggy
26814	falsification	n	497	447	falsification
26814	falsification	n	497	50	falsifications
26815	soldier	v	497	184	soldiering
26815	soldier	v	497	158	soldiered
26815	soldier	v	497	85	soldiers
26815	soldier	v	497	70	soldier
26816	partitioning	n	497	497	partitioning
26817	deluded	j	497	497	deluded
26818	politicking	n	497	497	politicking
26819	nine-year	j	497	497	nine-year
26820	blotter	n	497	453	blotter
26820	blotter	n	497	44	blotters
26821	chrysanthemum	n	496	282	chrysanthemums
26821	chrysanthemum	n	496	214	chrysanthemum
26822	chino	n	496	308	chinos
26822	chino	n	496	188	chino
26823	overexpression	n	496	496	overexpression
26824	point	r	496	496	point
26825	deferment	n	496	338	deferment
26825	deferment	n	496	158	deferments
26826	denouement	n	496	480	denouement
26826	denouement	n	496	16	denouements
26827	congeal	v	496	235	congealed
26827	congeal	v	496	122	congeal
26827	congeal	v	496	85	congealing
26827	congeal	v	496	54	congeals
26828	concealer	n	496	466	concealer
26828	concealer	n	496	30	concealers
26829	de-emphasize	v	496	167	de-emphasize
26829	de-emphasize	v	496	129	de-emphasized
26829	de-emphasize	v	496	77	de-emphasizing
26829	de-emphasize	v	496	77	deemphasize
26829	de-emphasize	v	496	46	de-emphasizes
26830	solicitous	j	496	496	solicitous
26831	fanatic	j	496	496	fanatic
26832	expressionism	n	496	496	expressionism
26833	subfield	n	496	285	subfield
26833	subfield	n	496	177	subfields
26833	subfield	n	496	17	sub-field
26833	subfield	n	496	17	sub-fields
26834	pressured	j	496	496	pressured
26835	balloting	n	496	496	balloting
26836	market-oriented	j	496	496	market-oriented
26837	puppeteer	n	496	352	puppeteer
26837	puppeteer	n	496	144	puppeteers
26838	unnerving	j	496	496	unnerving
26839	still-life	n	496	451	still-life
26839	still-life	n	496	45	still-lifes
26840	rediscovery	n	496	473	rediscovery
26840	rediscovery	n	496	23	rediscoveries
26841	inconvenience	v	496	370	inconvenienced
26841	inconvenience	v	496	126	inconveniencing
26842	toot	n	496	271	toot
26842	toot	n	496	225	toots
26843	transsexual	j	495	495	transsexual
26844	heart-wrenching	j	495	483	heart-wrenching
26844	heart-wrenching	j	495	12	heartwrenching
26845	impetuous	j	495	495	impetuous
26846	wonderment	n	495	487	wonderment
26846	wonderment	n	495	8	wonderments
26847	indicated	j	495	495	indicated
26848	supermajority	n	495	384	supermajority
26848	supermajority	n	495	111	super-majority
26849	hunky	j	495	481	hunky
26849	hunky	j	495	9	hunkiest
26849	hunky	j	495	5	hunkier
26850	underreported	j	495	361	underreported
26850	underreported	j	495	134	under-reported
26851	inoperable	j	495	495	inoperable
26852	hippocampal	j	495	495	hippocampal
26853	tearfully	r	495	495	tearfully
26854	laxative	n	495	293	laxatives
26854	laxative	n	495	202	laxative
26855	well-stocked	j	495	480	well-stocked
26855	well-stocked	j	495	15	wellstocked
26856	venting	n	495	495	venting
26857	wanker	n	495	363	wanker
26857	wanker	n	495	132	wankers
26858	sheeting	n	495	495	sheeting
26859	blank	r	495	495	blank
26860	beyond	n	495	495	beyond
26861	matador	n	495	407	matador
26861	matador	n	495	88	matadors
26862	anecdotally	r	495	495	anecdotally
26863	aphrodisiac	n	495	405	aphrodisiac
26863	aphrodisiac	n	495	90	aphrodisiacs
26864	barf	v	495	279	barf
26864	barf	v	495	115	barfing
26864	barf	v	495	101	barfed
26865	shucks	u	495	495	shucks
26866	fact-finding	j	495	482	fact-finding
26866	fact-finding	j	495	13	factfinding
26867	pastiche	n	495	451	pastiche
26867	pastiche	n	495	44	pastiches
26868	polynomial	n	495	378	polynomial
26868	polynomial	n	495	117	polynomials
26869	broken-down	j	495	495	broken-down
26870	boondoggle	n	494	363	boondoggle
26870	boondoggle	n	494	131	boondoggles
